Frames	Seconds	X1	Y1	X1Cam	Y1Cam	X2	Y2	X2Cam	Y2Cam	Phase
42	1.64	6.199786377	1.153556252	274.8177795	63.60746002	8.209700012	4.010913467	340.8227539	172.7609406	2
43	1.68	6.212269211	1.179272556	275.346344	64.49407959	8.206336212	4.011137772	340.7354736	172.7747955	2
44	1.72	6.224858475	1.204902744	275.8788452	65.38275909	8.201197815	4.01094017	340.6036377	172.7770386	2
45	1.76	6.237057495	1.232500553	276.4031982	66.33867645	8.19575882	4.011707306	340.4610291	172.8136597	2
46	1.8	6.249332809	1.262814331	276.9385071	67.38955688	8.191171265	4.013620377	340.3368225	172.8889771	2
47	1.84	6.262340164	1.294334984	277.5042114	68.48963165	8.187497711	4.015559769	340.2360229	172.9636383	2
48	1.88	6.276287079	1.324719715	278.1009521	69.56221771	8.184107971	4.016238022	340.1463013	172.9935303	2
49	1.92	6.290376282	1.352755928	278.6959839	70.56246948	8.180870819	4.015528488	340.0646667	172.9744568	2
50	1.96	6.303440857	1.379140759	279.2488403	71.50753784	8.178375244	4.014684296	340.0025635	172.9493103	2
51	2	6.314464569	1.405342674	279.7268982	72.44190979	8.177196503	4.01517601	339.9705505	172.968689	2
52	2.04	6.322491837	1.432408619	280.0985107	73.39694214	8.177685547	4.018652725	339.9727173	173.0899048	2
53	2.08	6.326215744	1.461120319	280.3182678	74.39420319	8.180250549	4.026908875	340.0140381	173.3750153	2
54	2.12	6.324360657	1.492635727	280.3425293	75.46915436	8.185015106	4.040801621	340.0947266	173.8533325	2
55	2.16	6.316518784	1.528364754	280.1589661	76.67115021	8.191353607	4.058697128	340.2028809	174.4678955	2
56	2.2	6.303487778	1.569033051	279.7962646	78.03270721	8.197429657	4.076540756	340.3034363	175.0797729	2
57	2.24	6.286551666	1.614504814	279.2981567	79.5593338	8.201703644	4.090519714	340.3689575	175.5591736	2
58	2.28	6.26666832	1.663679504	278.6940002	81.22105408	8.204294586	4.09987793	340.4054871	175.8802032	2
59	2.32	6.244133759	1.71478157	277.9875183	82.95967865	8.20714798	4.107018662	340.4558105	176.1231384	2
60	2.36	6.219208145	1.765315247	277.1799622	84.68836975	8.212567902	4.115090561	340.5689697	176.3929138	2
61	2.4	6.192912674	1.811952782	276.3006287	86.28915405	8.221800995	4.12638588	340.7692261	176.7662811	1
62	2.44	6.167045212	1.851000023	275.4097595	87.62879944	8.234352875	4.142217636	341.0386963	177.2889709	1
63	2.48	6.14443512	1.87990284	274.6122437	88.61625671	8.24894104	4.163359833	341.3408203	177.9891357	1
64	2.52	6.127383041	1.898485184	273.9999084	89.24614716	8.264965057	4.190142441	341.6578979	178.8777313	1
65	2.56	6.117380142	1.909957314	273.6403503	89.63859558	8.282910919	4.222261429	342.0019531	179.940979	1
66	2.6	6.114212418	1.918849182	273.5369873	89.95992279	8.302966309	4.258604813	342.3800964	181.1378479	1
67	2.64	6.116169357	1.928682518	273.6320496	90.33525848	8.3235466	4.297094345	342.7584839	182.3991699	1
68	2.68	6.120523834	1.941086006	273.8242493	90.81619263	8.341422272	4.334911728	343.0660706	183.6368561	1
69	2.72	6.124495316	1.956810761	274.0082703	91.42170715	8.354301453	4.369662476	343.2554932	184.7774048	1
70	2.76	6.126642609	1.977036476	274.1309509	92.19229126	8.361865997	4.40045929	343.3239441	185.7942963	1
71	2.8	6.127764893	2.003400421	274.2256775	93.19462585	8.365394592	4.427884674	343.3024597	186.7058411	1
72	2.84	6.130255508	2.0363657	274.3846741	94.45767212	8.366700745	4.45332756	343.2315674	187.5548706	1
73	2.88	6.136211395	2.074557686	274.6854553	95.93946838	8.368732452	4.478740692	343.1774902	188.3986816	1
74	2.92	6.145750427	2.115615463	275.1277161	97.55213928	8.374665833	4.506213379	343.2109985	189.2969971	1
75	2.96	6.157279587	2.157583046	275.6461487	99.2157135	8.390323639	4.538977051	343.4632874	190.3374786	1
76	3	6.168363571	2.199148369	276.1444092	100.8710938	8.42051239	4.579213715	344.0413818	191.5722961	1
77	3.04	6.177788162	2.239562225	276.5743408	102.4844666	8.467443085	4.6272995	344.9907227	192.9984283	1
78	3.08	6.18548317	2.277725792	276.9316406	104.0114899	8.525390625	4.679124832	346.1783142	194.4915161	1
79	3.12	6.192256928	2.312908173	277.2466125	105.4244003	8.580330658	4.726379013	347.2953186	195.8275452	1
80	3.16	6.198926926	2.344818878	277.5507202	106.7124786	8.616838837	4.760183334	348.0172424	196.7826691	1
81	3.2	6.20578537	2.373855782	277.8562317	107.8908157	8.628044128	4.776689148	348.2084656	197.2697754	1
82	3.24	6.212477875	2.400995445	278.1512451	108.9961853	8.619960022	4.779632568	348.0007019	197.3927917	1
83	3.28	6.21793747	2.427243614	278.3962097	110.065155	8.606808472	4.777531052	347.6945496	197.3730774	1
84	3.32	6.220753861	2.452994919	278.5374451	111.1094055	8.600431061	4.777540207	347.5409546	197.3963623	1
85	3.36	6.219828415	2.477666664	278.5318909	112.1024933	8.603788757	4.781472778	347.603241	197.5098877	1
86	3.4	6.214907074	2.500109673	278.3682251	112.9972916	8.613267517	4.787263489	347.803833	197.6604462	1
87	3.44	6.206897736	2.519895935	278.08078	113.778656	8.625704956	4.792874908	348.0758362	197.7942352	1
88	3.48	6.197352982	2.537849999	277.7303162	114.4838257	8.639851379	4.797621536	348.3921204	197.8939667	1
89	3.52	6.187646866	2.55536232	277.37146	115.1727753	8.658119965	4.802929688	348.8031616	197.9962158	1
90	3.56	6.177941513	2.573237228	277.011322	115.8786926	8.682248688	4.80965538	349.3451538	198.1216431	1
91	3.6	6.167324829	2.591471481	276.6142578	116.5992737	8.712799072	4.817656326	350.0301819	198.2632751	1
92	3.64	6.155161667	2.609993362	276.1550598	117.3302383	8.747280884	4.825049591	350.8063354	198.3704529	1
93	3.68	6.141732407	2.628768539	275.6442261	118.0711365	8.780682373	4.829591751	351.5657349	198.3911438	1
94	3.72	6.127811432	2.647371101	275.1114502	118.8064194	8.808170319	4.830141449	352.202301	198.3079224	1
95	3.76	6.11346283	2.665052986	274.5586548	119.5052109	8.827052307	4.827002335	352.6543274	198.1406708	1
96	3.8	6.098170471	2.681896591	273.9654541	120.1695557	8.836782074	4.820661163	352.908905	197.906601	1
97	3.84	6.082233429	2.69954834	273.3444824	120.868515	8.837704468	4.8110466	352.9753723	197.6018066	1
98	3.88	6.067425156	2.720261002	272.7670593	121.7002182	8.83085556	4.798088455	352.8780212	197.2196045	2
99	3.92	6.055822372	2.745251846	272.3163452	122.7206345	8.817484283	4.782108307	352.6434631	196.7645721	2
100	3.96	6.048159027	2.773964691	272.0215759	123.9086533	8.799512482	4.764059067	352.3106689	196.2588196	2
101	4	6.043707657	2.804537201	271.853241	125.1848145	8.780440521	4.745383453	351.9533691	195.7348328	2
102	4.04	6.041133118	2.834621429	271.7574158	126.4473724	8.765375519	4.727682877	351.6831665	195.2255859	2
103	4.08	6.039443588	2.862357903	271.6944885	127.6152878	8.759696198	4.712131882	351.6212158	194.7506714	2
104	4.12	6.038031769	2.887471962	271.6405945	128.6749878	8.766107178	4.698492813	351.8323059	194.2946167	2
105	4.16	6.036374283	2.911471939	271.5752563	129.6888428	8.782318115	4.685100937	352.2696533	193.813385	2
106	4.2	6.033946228	2.936445046	271.477478	130.7443542	8.801686859	4.669861984	352.7865601	193.2633362	2
107	4.24	6.030534744	2.963396835	271.3383789	131.8841858	8.816835785	4.651236343	353.2185669	192.6199341	2
108	4.28	6.026674271	2.991838455	271.1789856	133.0887604	8.82359314	4.628806686	353.4718323	191.8825531	2
109	4.32	6.023774719	3.02036953	271.0561218	134.3005524	8.821899414	4.603274155	353.5424194	191.071991	2
110	4.36	6.023180771	3.047619629	271.0244751	135.4625397	8.813610077	4.576016998	353.4668579	190.2246246	2
111	4.4	6.025327301	3.0731884	271.1020508	136.5573883	8.79945221	4.548152542	353.2565613	189.3725739	2
112	4.44	6.029737091	3.097924233	271.2695618	137.6199951	8.779625702	4.520468903	352.9118652	188.5394897	2
113	4.48	6.035479736	3.123255158	271.4888306	138.7097931	8.756014252	4.493649292	352.4726563	187.7410736	2
114	4.52	6.04163971	3.150288773	271.7221985	139.8727875	8.7318367	4.468214035	352.0110474	186.9846497	2
115	4.56	6.047457886	3.179464531	271.9384766	141.1268005	8.709375	4.443911362	351.581665	186.2559662	2
116	4.6	6.052896881	3.211315537	272.135376	142.4945374	8.687902832	4.419126511	351.1742554	185.5046997	2
117	4.64	6.058784485	3.24642334	272.3449402	144.0014191	8.665081024	4.391937256	350.7410583	184.6739349	2
118	4.68	6.065502548	3.284100723	272.5821838	145.6178894	8.639376831	4.361640549	350.2475586	183.7432861	2
119	4.72	6.071601105	3.321934509	272.7906189	147.23909	8.611222839	4.329347229	349.6983643	182.7466431	2
120	4.76	6.074617767	3.357559967	272.8743591	148.7624664	8.582092285	4.297333145	349.1191711	181.754776	2
121	4.8	6.073329544	3.390657044	272.785614	150.174469	8.553574371	4.267459869	348.5412598	180.8260803	2
122	4.84	6.069067383	3.423070145	272.5760193	151.5552979	8.526483154	4.240320206	347.9828186	179.9796448	2
123	4.88	6.064748001	3.456681061	272.3598633	152.9866486	8.500501251	4.215003204	347.4402161	179.1867828	2
124	4.92	6.062402344	3.49188118	272.2177124	154.4852753	8.474359894	4.189868927	346.8886719	178.3956146	2
125	4.96	6.062250519	3.527825165	272.1592712	156.014267	8.446800995	4.163169479	346.3029785	177.5494232	2
126	5	6.063694382	3.563677216	272.1617126	157.5370636	8.417724609	4.133966827	345.6829224	176.615387	2
127	5.04	6.066495132	3.598891068	272.2163696	159.0298309	8.389644623	4.102754211	345.0881653	175.6039429	2
128	5.08	6.071212006	3.633107376	272.3462219	160.4768524	8.36635437	4.071136856	344.6082153	174.5624084	2
129	5.12	6.078433991	3.665903091	272.5755005	161.859726	8.353239441	4.04137764	344.372345	173.5601196	2
130	5.16	6.088034439	3.697117233	272.899353	163.1713104	8.356034851	4.0151577	344.5210571	172.6481628	2
131	5.2	6.09981041	3.727112579	273.3087463	164.4266663	8.379286957	3.992786408	345.1662598	171.8335419	2
132	5.24	6.11399231	3.756626892	273.8109131	165.6562653	8.419346619	3.972685242	346.2158203	171.0717468	2
133	5.28	6.131193543	3.786478043	274.4275818	166.8933105	8.462448883	3.951521301	347.3331299	170.2725677	2
134	5.32	6.151806641	3.81733284	275.1713257	168.1641693	8.492694092	3.925858688	348.139801	169.3428345	2
135	5.36	6.175671387	3.849013901	276.0343933	169.4600677	8.505515289	3.894570923	348.5330505	168.2479095	2
136	5.4	6.202148438	3.880265808	276.9928589	170.728363	8.510359192	3.859524536	348.7391052	167.0347595	2
137	5.44	6.230443192	3.909206009	278.0191956	171.8919983	8.517234039	3.823538971	348.9926758	165.7858276	2
138	5.48	6.260237122	3.934862137	279.1030884	172.912262	8.52550354	3.787565994	349.2756958	164.5353394	2
139	5.52	6.292132568	3.95786171	280.265625	173.8152313	8.523247528	3.749920273	349.3047791	163.2374268	2
140	5.56	6.327245331	3.979641342	281.5443726	174.6585083	8.495667267	3.708615112	348.7254333	161.8323975	2
141	5.6	6.365875626	4.001038742	282.9460449	175.4751892	8.433592987	3.663857651	347.3019409	160.3236084	2
142	5.64	6.407067108	4.022088623	284.4318542	176.2672729	8.339621735	3.617904663	345.0626831	158.772934	2
143	5.68	6.449342346	4.042477417	285.9457703	177.0238342	8.231240082	3.573429871	342.4038696	157.2529144	2
144	5.72	6.491654968	4.061845398	287.4495239	177.7322998	8.132818604	3.531315231	339.9346924	155.7825775	2
145	5.76	6.533740997	4.079653549	288.9354248	178.3723602	8.061815643	3.490612412	338.1333008	154.3301086	2
146	5.8	6.575417328	4.095014191	290.400177	178.9103394	8.019660187	3.449515152	337.0712891	152.8414612	2
147	5.84	6.616457367	4.107374954	291.8382874	179.3263245	7.996707916	3.406472397	336.5119324	151.2707825	2
148	5.88	6.656807709	4.117342377	293.2469788	179.6456451	7.980960846	3.360691834	336.1403809	149.5940552	2
149	5.92	6.696737671	4.126357651	294.6319275	179.9250793	7.962994385	3.312751007	335.7027588	147.8317261	2
150	5.96	6.737193298	4.135899735	296.021759	180.2206726	7.936846161	3.264163971	335.03479	146.0349579	2
151	6	6.77946167	4.146741104	297.4580994	180.5595398	7.899565125	3.216710663	334.0507507	144.2634583	2
152	6.04	6.824503326	4.158821487	298.9723511	180.936615	7.852891541	3.172018433	332.7912903	142.5744019	2
153	6.08	6.872358704	4.172034454	300.5635986	181.3466797	7.80231781	3.131573296	331.4025574	141.0257568	2
154	6.12	6.922396088	4.186375427	302.2076416	181.7898865	7.754005432	3.096779633	330.0560303	139.6774597	2
155	6.16	6.974302673	4.201797485	303.8918762	182.2641754	7.711395264	3.067752457	328.8533325	138.5414734	2
156	6.2	7.028785706	4.217969132	305.6388245	182.7545624	7.673874664	3.0424366	327.7827759	137.5437927	2
157	6.24	7.086212158	4.233847427	307.4615173	183.2202606	7.638566589	3.017480278	326.7653809	136.556778	2
158	6.28	7.14500351	4.247917557	309.3117371	183.6083221	7.603225708	2.99025116	325.7368469	135.4784088	2
159	6.32	7.201903534	4.25905304	311.0892334	183.8858948	7.567871857	2.959946251	324.6968079	134.2778168	2
160	6.36	7.253855133	4.266979599	312.7015991	184.0524597	7.534410095	2.927069855	323.7008057	132.9767914	2
161	6.4	7.29962616	4.272125244	314.1144409	184.1290131	7.50504837	2.892370987	322.8152161	131.6081238	2
162	6.44	7.340470886	4.275075531	315.3699646	184.1355743	7.480158234	2.856032944	322.0529785	130.1809235	2
163	6.48	7.37906723	4.276235962	316.5527954	184.0813293	7.457568359	2.818232155	321.3504944	128.6990814	2
164	6.52	7.418541718	4.276274109	317.7570801	183.9833984	7.433204651	2.779823113	320.5860901	127.1871185	2
165	6.56	7.461676788	4.276208878	319.0622253	183.8721619	7.403329468	2.742527962	319.6467896	125.7013626	2
166	6.6	7.510174561	4.276565552	320.5140381	183.7623596	7.366130066	2.708053017	318.4761047	124.3006668	2
167	6.64	7.565177155	4.27719307	322.1419983	183.645401	7.322363281	2.676649857	317.0933838	122.9947433	2
168	6.68	7.627092743	4.277738571	323.9530029	183.5074005	7.27412796	2.647587585	315.5584106	121.7600861	2
169	6.72	7.694898987	4.278168106	325.9103699	183.3497772	7.224073029	2.620319939	313.95047	120.5826035	2
170	6.76	7.765358734	4.278636169	327.9152527	183.1864471	7.17483139	2.595145798	312.3525391	119.4814072	2
171	6.8	7.833544159	4.278867722	329.8285828	183.0203857	7.128990173	2.572046661	310.8492737	118.46418	2
172	6.84	7.89522934	4.278430176	331.5389404	182.8474274	7.088011932	2.549840736	309.4898682	117.4910812	2
173	6.88	7.948566437	4.277514267	333.0024414	182.6792908	7.051725006	2.526548958	308.2698669	116.4866409	2
174	6.92	7.99412384	4.27690239	334.2392273	182.5419922	7.018656158	2.501115418	307.1422424	115.4066544	2
175	6.96	8.033448029	4.277204132	335.2944336	182.452652	6.987311554	2.473847008	306.0597534	114.2590561	2
176	7	8.068048859	4.278152084	336.2133789	182.3978424	6.956571198	2.445377541	304.9869385	113.0652695	2
177	7.04	8.098944855	4.278636551	337.0297852	182.336319	6.92542572	2.415762329	303.8902588	111.8245392	2
178	7.08	8.126747131	4.277502823	337.7659912	182.2266693	6.892912293	2.384749413	302.7362976	110.5242386	2
179	7.12	8.152572632	4.274222946	338.4544067	182.0481567	6.85870285	2.352770805	301.5137329	109.1799927	2
180	7.16	8.178387451	4.269150543	339.1456299	181.8083801	6.823239136	2.321687126	300.2403564	107.8647995	2
181	7.2	8.206551361	4.26315155	339.8973083	181.5315704	6.786478424	2.294043541	298.9195862	106.6759796	2
182	7.24	8.238385773	4.256899643	340.7398071	181.2379456	6.74750824	2.271491623	297.5229187	105.6732635	2
183	7.28	8.273273468	4.25058403	341.6549072	180.9358215	6.705687714	2.25349617	296.0257568	104.8336945	2
184	7.32	8.309740448	4.24386673	342.6049194	180.6173859	6.661869049	2.237270927	294.4501648	104.0537872	2
185	7.36	8.346242523	4.236149979	343.5523987	180.2661743	6.618377686	2.21973877	292.8707581	103.2242889	2
186	7.4	8.381472778	4.226696014	344.4672852	179.8603668	6.577566528	2.199469566	291.3693237	102.2991791	2
187	7.44	8.413396454	4.214841843	345.302124	179.3823853	6.540550995	2.177495956	289.9904785	101.3226089	2
188	7.48	8.439455414	4.200354767	345.9959717	178.8302002	6.507249451	2.156275177	288.7394409	100.3888092	2
189	7.52	8.458145142	4.18382721	346.5119934	178.2268066	6.476672363	2.137534142	287.5863647	99.56034851	2
190	7.56	8.470474243	4.166777802	346.871582	177.620636	6.447296143	2.121081924	286.4766235	98.82421875	2
191	7.6	8.478611755	4.150627518	347.1242065	177.0544128	6.417545319	2.105010605	285.348877	98.10179901	2
192	7.64	8.483442688	4.135725403	347.2910156	176.5376892	6.386263275	2.087454414	284.1561279	97.31787872	2
193	7.68	8.483717346	4.121202087	347.3447571	176.0430908	6.35314064	2.067710686	282.8847046	96.44497681	2
194	7.72	8.478400421	4.105854797	347.2641296	175.5312195	6.319305039	2.045962524	281.576355	95.49478912	2
195	7.76	8.46838913	4.088834381	347.0733032	174.9705353	6.286812973	2.022665405	280.3091736	94.4927597	2
196	7.8	8.456755829	4.069808579	346.8477783	174.3428345	6.257365418	1.998433685	279.1494751	93.46893311	2
197	7.84	8.446355438	4.049111557	346.6560669	173.6535645	6.231167603	1.974367333	278.1089783	92.46592712	2
198	7.88	8.438406372	4.027535248	346.5256958	172.927597	6.207313919	1.951451874	277.1567993	91.51748657	2
199	7.92	8.432081604	4.006045532	346.4335327	172.1999054	6.184941101	1.930046272	276.2618103	90.63363647	2
200	7.96	8.425874329	3.985173416	346.3411255	171.4916229	6.163958359	1.909744644	275.4201355	89.79850006	2
201	8	8.41839447	3.964865875	346.214386	170.8033447	6.14412384	1.890163994	274.6222229	88.99665833	2
202	8.04	8.408885193	3.944984436	346.0350037	170.1313629	6.124789047	1.871269035	273.8435364	88.22428894	2
203	8.08	8.397097778	3.925655365	345.7962646	169.4801636	6.105329132	1.852893066	273.0599365	87.47281647	2
204	8.12	8.38355484	3.907442856	345.5093994	168.8683472	6.086190796	1.834389305	272.287262	86.71987915	2
205	8.16	8.369189453	3.891081619	345.1954651	168.3201294	6.06862793	1.814509964	271.5712585	85.9241333	2
206	8.2	8.354607391	3.877118301	344.8682861	167.8540192	6.05367775	1.791960907	270.9495544	85.04230499	2
207	8.24	8.3393013	3.865588379	344.5152893	167.4724121	6.041313553	1.766285324	270.4205627	84.05870819	2
208	8.28	8.323151398	3.856633377	344.1331177	167.1807861	6.030813217	1.738678742	269.9591064	83.0157547	2
209	8.32	8.30721817	3.850599289	343.7475891	166.9903412	6.020937347	1.712167931	269.5238342	82.01951599	2
210	8.36	8.293025971	3.847494507	343.3973694	166.8998718	6.010035706	1.690531731	269.0592041	81.199646	2
211	8.4	8.280861664	3.846351242	343.0925598	166.8754883	5.996530533	1.676625443	268.5103455	80.65114594	2
212	8.44	8.270040131	3.845541763	342.8202515	166.8610229	5.979620743	1.671217156	267.8472595	80.39697266	2
213	8.48	8.259951782	3.844031906	342.5677185	166.8209076	5.959753418	1.672739029	267.0826111	80.3820343	2
214	8.52	8.250992584	3.842069626	342.344574	166.7633209	5.938391113	1.678539848	266.2662354	80.51681519	2
215	8.56	8.243863678	3.84077301	342.1660461	166.7267609	5.917096329	1.686577225	265.4539185	80.7338562	2
216	8.6	8.239170837	3.841293335	342.0449524	166.7511292	5.896887589	1.696489334	264.6844788	81.02394867	2
217	8.64	8.237408447	3.844338989	341.9923096	166.8608398	5.877645874	1.709488678	263.9554443	81.43093872	2
218	8.68	8.238487244	3.849917603	342.0058289	167.0561981	5.85868187	1.726630402	263.241394	81.99180603	2
219	8.72	8.241607666	3.857304764	342.0667725	167.3125153	5.839923477	1.746584129	262.5366516	82.65930939	2
220	8.76	8.245664215	3.865296555	342.1498718	167.588623	5.822613525	1.76612339	261.8848572	83.32019806	2
221	8.8	8.24969101	3.872406387	342.2342224	167.8334198	5.808028412	1.78280735	261.3334351	83.88812256	2
222	8.84	8.252813721	3.877450562	342.3007202	168.0065765	5.796297073	1.797398567	260.8899536	84.3901825	2
223	8.88	8.254125214	3.880207062	342.3269348	168.1016998	5.78653717	1.813097954	260.5249939	84.94120789	2
224	8.92	8.253366852	3.881920624	342.3031616	168.1630096	5.778539276	1.833170128	260.2351685	85.66210938	1
225	8.96	8.251326752	3.884696198	342.2438965	168.2634888	5.774132919	1.859531784	260.0962524	86.63157654	1
226	9	8.249378204	3.890227127	342.179657	168.4607391	5.776320267	1.892990494	260.2297668	87.89189148	1
227	9.04	8.248336029	3.899158859	342.129364	168.7762299	5.787322998	1.932613373	260.7243347	89.41859436	1
228	9.08	8.248243713	3.911354065	342.0942688	169.2048798	5.806699753	1.975776482	261.5593567	91.11480713	1
229	9.12	8.248865509	3.926355362	342.0692444	169.7306366	5.831288528	2.019795036	262.6044006	92.87083435	1
230	9.16	8.250054169	3.943449402	342.0522156	170.3283997	5.857019043	2.063468933	263.6940918	94.62875366	1
231	9.2	8.252246094	3.961889648	342.0560913	170.9709778	5.880783844	2.106897354	264.7037048	96.38261414	1
232	9.24	8.256380463	3.981305313	342.1056519	171.6434631	5.901368332	2.150575447	265.585144	98.14762115	1
233	9.28	8.26404953	4.002083206	342.2401123	172.3560791	5.918985367	2.194874191	266.3472595	99.93891144	1
234	9.32	8.27690506	4.025398254	342.4971924	173.1458435	5.934575653	2.240306854	267.0280151	101.7797699	1
235	9.36	8.296242523	4.053156281	342.9024658	174.0747528	5.949361801	2.287230682	267.6762695	103.6884766	1
236	9.4	8.322483063	4.087137604	343.4581909	175.2004852	5.964557266	2.335280609	268.3395996	105.6544266	1
237	9.44	8.354141235	4.127494431	344.1226196	176.5267334	5.981229782	2.383012009	269.0585327	107.6222992	1
238	9.48	8.386885834	4.171884918	344.7918091	177.9778595	5.99995575	2.428474808	269.8536377	109.5133209	1
239	9.52	8.414466858	4.216077042	345.3243103	179.4219055	6.021040344	2.470051384	270.7352295	111.2599945	1
240	9.56	8.431952667	4.256269836	345.6141663	180.7440338	6.045124817	2.507790566	271.7285767	112.8630219	1
241	9.6	8.438677216	4.290601349	345.655304	181.8879089	6.073540878	2.543815231	272.8875427	114.4103546	1
242	9.64	8.438538361	4.318597412	345.5479126	182.832077	6.107833099	2.580761337	274.2732544	116.0125122	1
243	9.68	8.438092041	4.340133286	345.4555664	183.5579071	6.148796082	2.619904137	275.9140625	117.7227402	1
244	9.72	8.444168091	4.35476532	345.5495911	184.0333252	6.195972824	2.660559654	277.7860413	119.5103455	1
245	9.76	8.461946869	4.361684799	345.9607544	184.2177277	6.246947479	2.701397133	279.7888794	121.3129578	1
246	9.8	8.493210602	4.359870148	346.7338257	184.0732117	6.297639084	2.741991425	281.7617188	123.1021042	1
247	9.84	8.536296845	4.348667908	347.824585	183.5847473	6.34331131	2.783276558	283.5249939	124.9051895	1
248	9.88	8.586898041	4.328113937	349.1210938	182.7682037	6.380789566	2.826535606	284.9633179	126.7690811	1
249	9.92	8.63927536	4.299110031	350.4767456	181.6714325	6.409870911	2.872327614	286.0742188	128.7182312	1
